room,price,district,floor,square
3-к квартира,500000.0,р-н Дзержинский,2/2 эт.,62.8
1-к квартира,2850000.0,р-н Дзержинский,12/19 эт.,54.6
2-к квартира,2650000.0,р-н Индустриальный,3/5 эт.,43.0
3-к квартира,5561820.0,р-н Дзержинский,12/17 эт.,84.3
1-к квартира,2250000.0,р-н Мотовилихинский,7/9 эт.,34.3
3-к квартира,3532510.0,р-н Свердловский,25/25 эт.,57.9
1-к квартира,2060000.0,р-н Дзержинский,1/5 эт.,30.4
1-к квартира,4500000.0,р-н Ленинский,9/24 эт.,53.1
2-к квартира,2700000.0,р-н Орджоникидзевский,5/12 эт.,49.0
2-к квартира,2880000.0,р-н Свердловский,14/17 эт.,44.5
2-к квартира,1720000.0,р-н Кировский,4/5 эт.,46.5
3-к квартира,2900000.0,р-н Свердловский,8/9 эт.,54.0
2-к квартира,1690000.0,р-н Орджоникидзевский,2/4 эт.,43.0
4-к квартира,4200000.0,р-н Мотовилихинский,3/3 эт.,268.0
3-к квартира,2880000.0,р-н Индустриальный,9/9 эт.,52.0
3-к квартира,3070000.0,р-н Мотовилихинский,7/9 эт.,53.0
1-к квартира,2600000.0,р-н Дзержинский,8/10 эт.,40.0
3-к квартира,8200000.0,р-н Свердловский,11/25 эт.,95.0
2-к квартира,2849520.0,р-н Свердловский,23/25 эт.,46.0
3-к квартира,3700000.0,р-н Индустриальный,5/5 эт.,62.0
2-к квартира,2399000.0,р-н Свердловский,4/5 эт.,45.0
3-к квартира,5100000.0,р-н Ленинский,2/5 эт.,67.9
1-к квартира,1721560.0,р-н Мотовилихинский,5/9 эт.,30.9
3-к квартира,4112401.0,р-н Свердловский,14/17 эт.,65.8
3-к квартира,4710000.0,р-н Свердловский,14/17 эт.,80.0
2-к квартира,1900000.0,р-н Кировский,1/5 эт.,40.0
1-к квартира,4600000.0,р-н Свердловский,13/20 эт.,50.0
1-к квартира,3270000.0,р-н Свердловский,16/17 эт.,49.3
3-к квартира,5200000.0,р-н Свердловский,2/2 эт.,97.0
1-к квартира,2159343.0,р-н Мотовилихинский,5/16 эт.,37.9
2-к квартира,2330000.0,р-н Дзержинский,5/5 эт.,46.4
3-к квартира,7930000.0,р-н Дзержинский,3/17 эт.,94.0
5-к квартира,7300000.0,р-н Мотовилихинский,3/10 эт.,124.0
3-к квартира,2650000.0,р-н Орджоникидзевский,5/9 эт.,66.8
Квартира-студия,1350000.0,р-н Свердловский,4/5 эт.,18.0
1-к квартира,4300000.0,р-н Свердловский,19/25 эт.,45.6
2-к квартира,4100000.0,р-н Индустриальный,4/9 эт.,61.0
1-к квартира,1730000.0,р-н Мотовилихинский,4/5 эт.,21.2
3-к квартира,4200000.0,р-н Дзержинский,2/5 эт.,67.7
3-к квартира,4764000.0,р-н Индустриальный,12/23 эт.,79.4
1-к квартира,4350000.0,р-н Дзержинский,4/10 эт.,55.1
1-к квартира,3850000.0,р-н Индустриальный,13/17 эт.,44.0
1-к квартира,1395000.0,р-н Орджоникидзевский,3/5 эт.,33.7
Квартира-студия,8560000.0,р-н Ленинский,22/25 эт.,55.0
2-к квартира,5000000.0,р-н Индустриальный,9/16 эт.,70.0
3-к квартира,2600000.0,р-н Ленинский,2/5 эт.,48.0
1-к квартира,1800000.0,р-н Мотовилихинский,1/5 эт.,32.0
4-к квартира,4200000.0,р-н Дзержинский,10/10 эт.,87.0
1-к квартира,3200000.0,р-н Мотовилихинский,2/9 эт.,36.5
2-к квартира,4345920.0,р-н Мотовилихинский,9/16 эт.,57.6
1-к квартира,3950000.0,р-н Свердловский,12/25 эт.,41.0
1-к квартира,1850000.0,р-н Индустриальный,1/5 эт.,30.0
3-к квартира,8550000.0,р-н Свердловский,7/17 эт.,104.5
4-к квартира,6200000.0,р-н Мотовилихинский,4/10 эт.,86.3
3-к квартира,3880000.0,р-н Ленинский,7/9 эт.,60.4
2-к квартира,5270000.0,р-н Индустриальный,8/25 эт.,62.0
2-к квартира,3400000.0,р-н Свердловский,6/25 эт.,52.0
1-к квартира,3400000.0,р-н Индустриальный,8/25 эт.,45.6
3-к квартира,5350000.0,р-н Дзержинский,22/25 эт.,76.6
1-к квартира,2894000.0,р-н Индустриальный,4/15 эт.,41.0
2-к квартира,2280000.0,р-н Кировский,5/5 эт.,46.0
1-к квартира,2200000.0,р-н Мотовилихинский,4/9 эт.,38.6
1-к квартира,2900000.0,р-н Свердловский,16/16 эт.,42.0
3-к квартира,3100000.0,р-н Индустриальный,5/5 эт.,56.0
3-к квартира,2790000.0,р-н Индустриальный,2/5 эт.,62.0
2-к квартира,2350000.0,р-н Индустриальный,1/2 эт.,53.0
3-к квартира,5340000.0,р-н Ленинский,6/9 эт.,70.0
4-к квартира,4000000.0,р-н Индустриальный,4/5 эт.,60.7
1-к квартира,2450000.0,р-н Мотовилихинский,4/9 эт.,35.3
1-к квартира,2300000.0,р-н Свердловский,3/5 эт.,31.0
3-к квартира,3300000.0,р-н Индустриальный,5/5 эт.,60.4
3-к квартира,4350000.0,р-н Мотовилихинский,3/10 эт.,54.1
1-к квартира,1740000.0,р-н Мотовилихинский,2/5 эт.,29.0
1-к квартира,2200000.0,р-н Ленинский,2/5 эт.,33.0
4-к квартира,5000000.0,р-н Орджоникидзевский,5/6 эт.,120.0
1-к квартира,3200000.0,р-н Ленинский,9/14 эт.,39.0
3-к квартира,4090000.0,р-н Свердловский,3/17 эт.,65.9
3-к квартира,4086077.0,р-н Свердловский,2/17 эт.,65.8
3-к квартира,9660000.0,р-н Ленинский,20/25 эт.,128.8
1-к квартира,2259000.0,р-н Свердловский,5/25 эт.,32.1
2-к квартира,5980000.0,р-н Мотовилихинский,11/17 эт.,96.6
3-к квартира,6000000.0,р-н Дзержинский,7/17 эт.,74.0
3-к квартира,4112401.0,р-н Свердловский,11/17 эт.,65.8
Квартира-студия,1500000.0,р-н Свердловский,3/5 эт.,17.0
1-к квартира,1799900.0,р-н Орджоникидзевский,7/9 эт.,34.6
Квартира-студия,2950000.0,р-н Свердловский,9/13 эт.,33.0
2-к квартира,4300000.0,р-н Ленинский,5/6 эт.,55.0
3-к квартира,3000000.0,р-н Орджоникидзевский,2/9 эт.,62.2
4-к квартира,4900000.0,р-н Мотовилихинский,3/5 эт.,102.0
2-к квартира,3500000.0,р-н Ленинский,5/5 эт.,44.0
2-к квартира,3100000.0,р-н Дзержинский,2/5 эт.,44.7
1-к квартира,1700000.0,р-н Кировский,5/5 эт.,30.0
3-к квартира,4000000.0,р-н Ленинский,1/5 эт.,62.0
2-к квартира,2430000.0,р-н Кировский,5/5 эт.,45.5
2-к квартира,2800000.0,р-н Кировский,2/2 эт.,63.0
3-к квартира,3300000.0,р-н Мотовилихинский,2/9 эт.,59.0
4-к квартира,4100000.0,р-н Свердловский,4/5 эт.,62.5
2-к квартира,2550000.0,р-н Мотовилихинский,5/5 эт.,43.2
2-к квартира,3259000.0,р-н Свердловский,5/25 эт.,44.6
2-к квартира,3600000.0,р-н Дзержинский,1/6 эт.,54.0
2-к квартира,2600000.0,р-н Дзержинский,3/10 эт.,53.0
3-к квартира,6500000.0,р-н Кировский,16/16 эт.,105.9
3-к квартира,6499999.0,р-н Мотовилихинский,5/10 эт.,81.0
3-к квартира,4900000.0,р-н Индустриальный,2/11 эт.,65.0
3-к квартира,6399000.0,р-н Свердловский,3/17 эт.,70.9
2-к квартира,2920000.0,р-н Свердловский,1/5 эт.,44.5
2-к квартира,3950000.0,р-н Мотовилихинский,4/4 эт.,58.2
3-к квартира,14500000.0,р-н Ленинский,10/18 эт.,95.0
2-к квартира,4423000.0,р-н Свердловский,20/25 эт.,62.2
3-к квартира,7950000.0,р-н Свердловский,10/25 эт.,70.0
2-к квартира,980000.0,р-н Мотовилихинский,1/2 эт.,45.0
2-к квартира,3640000.0,р-н Мотовилихинский,5/10 эт.,50.0
1-к квартира,2300000.0,р-н Индустриальный,5/5 эт.,31.6
3-к квартира,2800000.0,р-н Дзержинский,2/5 эт.,60.0
2-к квартира,3100000.0,р-н Свердловский,3/5 эт.,62.9
1-к квартира,3500000.0,р-н Индустриальный,15/16 эт.,57.0
1-к квартира,3600000.0,р-н Индустриальный,2/12 эт.,40.8
2-к квартира,1980000.0,р-н Индустриальный,1/9 эт.,34.2
2-к квартира,3990000.0,р-н Мотовилихинский,14/25 эт.,60.0
3-к квартира,2050000.0,р-н Орджоникидзевский,2/4 эт.,57.2
2-к квартира,2450000.0,р-н Свердловский,3/5 эт.,44.0
2-к квартира,3350000.0,р-н Кировский,16/16 эт.,57.1
1-к квартира,2700000.0,р-н Свердловский,14/14 эт.,35.8
1-к квартира,1650000.0,р-н Орджоникидзевский,8/25 эт.,26.0
1-к квартира,1470000.0,р-н Дзержинский,2/5 эт.,31.2
2-к квартира,2899999.0,р-н Индустриальный,6/9 эт.,44.0
1-к квартира,2300000.0,р-н Дзержинский,5/5 эт.,31.0
1-к квартира,1550000.0,р-н Орджоникидзевский,3/5 эт.,31.0
4-к квартира,3500000.0,р-н Мотовилихинский,9/9 эт.,87.0
1-к квартира,3300000.0,р-н Мотовилихинский,12/16 эт.,38.0
3-к квартира,4540250.0,р-н Индустриальный,17/20 эт.,71.5
2-к квартира,2890000.0,р-н Индустриальный,4/9 эт.,43.0
1-к квартира,2159343.0,р-н Мотовилихинский,5/16 эт.,37.9
2-к квартира,4500000.0,р-н Мотовилихинский,13/16 эт.,52.9
1-к квартира,2646000.0,р-н Мотовилихинский,4/4 эт.,35.3
2-к квартира,3950000.0,р-н Свердловский,13/16 эт.,51.6
2-к квартира,2600000.0,р-н Дзержинский,3/5 эт.,42.0
4-к квартира,8000000.0,р-н Мотовилихинский,3/25 эт.,86.0
3-к квартира,3592805.0,р-н Мотовилихинский,5/16 эт.,64.1
2-к квартира,2500000.0,р-н Орджоникидзевский,4/17 эт.,55.2
2-к квартира,2290000.0,р-н Орджоникидзевский,9/16 эт.,50.0
1-к квартира,3350000.0,р-н Дзержинский,9/20 эт.,40.4
3-к квартира,4502620.0,р-н Дзержинский,10/25 эт.,69.7
2-к квартира,4150000.0,р-н Свердловский,10/10 эт.,53.0
4-к квартира,4850000.0,р-н Свердловский,2/9 эт.,78.0
2-к квартира,4300000.0,р-н Мотовилихинский,2/10 эт.,53.0
2-к квартира,2959200.0,р-н Кировский,12/16 эт.,54.8
1-к квартира,2150000.0,р-н Кировский,9/9 эт.,37.0
3-к квартира,5599000.0,р-н Ленинский,7/9 эт.,85.5
1-к квартира,1850000.0,р-н Орджоникидзевский,14/16 эт.,33.5
2-к квартира,1650000.0,р-н Кировский,1/5 эт.,46.0
3-к квартира,4400000.0,р-н Мотовилихинский,7/9 эт.,62.0
2-к квартира,1890000.0,р-н Кировский,4/5 эт.,44.0
2-к квартира,3900000.0,р-н Орджоникидзевский,7/14 эт.,65.6
2-к квартира,2900000.0,р-н Мотовилихинский,1/9 эт.,51.1
2-к квартира,1450000.0,р-н Орджоникидзевский,1/2 эт.,42.1
